,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
1610,35.02,1.88,76.06,Masculino,Preto,Castanho,Contusão,Rua,Negra,Classe Média,Desconhecido
1069,46.09,1.87,64.28,Feminino,Verde,Preto,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1010,38.46,1.87,69.21,Masculino,Azul,Castanho,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
1615,29.67,1.87,66.46,Feminino,Preto,Ruivo,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
779,32.01,1.71,50.05,Feminino,Verde,Castanho,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
1722,18.12,1.59,42.82,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
1674,11.22,1.52,30.57,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Desconhecido
838,53.57,1.53,34.99,Feminino,Preto,Ruivo,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
404,48.07,1.56,39.34,Masculino,Castanho,Castanho,Contusão,Rua,Branca,Classe Baixa,Desconhecido
1783,44.84,1.53,46.96,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
233,57.18,1.85,66.28,Feminino,Azul,Preto,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
1377,42.14,1.87,65.57,Feminino,Preto,Preto,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
853,12.04,1.62,37.36,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido
1572,42.99,1.78,61.58,Feminino,Azul,Preto,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
562,45.85,1.49,58.98,Feminino,Verde,Ruivo,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1129,18.4,1.57,35.33,Masculino,Castanho,Preto,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
360,25.43,1.68,74.7,Masculino,Castanho,Loiro,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido
1145,15.06,1.66,34.55,Masculino,Preto,Preto,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
1698,43.23,1.57,79.96,Masculino,Azul,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
1951,12.04,1.72,89.45,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
799,42.83,1.45,74.44,Masculino,Azul,Preto,Envenenamento,Casa,Parda,Classe Média,Desconhecido
2218,24.08,1.56,74.65,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
724,29.38,1.67,60.59,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
1394,24.94,1.74,57.51,Feminino,Azul,Castanho,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido
18,43.45,1.41,56.45,Masculino,Preto,Loiro,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
1091,42.65,1.47,34.23,Feminino,Castanho,Preto,Envenenamento,Rua,Amarela,Classe Média,Desconhecido
1929,45.16,1.69,62.86,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1075,59.84,1.4,41.54,Feminino,Azul,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1139,43.79,1.55,30.2,Feminino,Castanho,Loiro,Contusão,Casa,Branca,Classe Baixa,Desconhecido
812,30.92,1.62,41.99,Feminino,Azul,Loiro,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
1705,21.53,1.46,43.08,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
427,31.66,1.51,32.49,Feminino,Azul,Castanho,Contusão,Escola,Amarela,Classe Média,Desconhecido
10,57.97,1.7,61.29,Masculino,Verde,Preto,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
1025,31.82,1.68,50.96,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
824,20.57,1.65,58.93,Masculino,Azul,Preto,Contusão,Escola,Negra,Classe Média,Desconhecido
2046,37.18,1.82,61.86,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
507,55.62,1.6,55.06,Masculino,Castanho,Preto,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
1751,17.43,1.54,41.77,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
946,25.98,1.61,77.93,Masculino,Azul,Preto,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
1634,46.59,1.5,55.61,Masculino,Castanho,Castanho,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
712,52.2,1.55,53.59,Masculino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
1699,21.04,1.44,43.82,Masculino,Azul,Preto,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1924,37.23,1.74,55.87,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1064,38.58,1.79,38.22,Masculino,Castanho,Preto,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido
1757,14.0,1.52,42.8,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
335,48.2,1.6,60.32,Feminino,Azul,Ruivo,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
2053,44.88,1.75,63.78,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
792,52.74,1.45,83.31,Masculino,Azul,Preto,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
1690,52.93,1.84,38.82,Feminino,Castanho,Castanho,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
826,11.16,1.63,32.25,Feminino,Preto,Castanho,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
597,36.15,1.69,48.66,Masculino,Castanho,Castanho,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
73,53.07,1.73,61.58,Masculino,Verde,Loiro,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido
265,51.85,1.57,36.77,Masculino,Preto,Preto,Envenenamento,Rua,Negra,Classe Média,Desconhecido
1274,21.99,1.75,50.32,Feminino,Preto,Preto,Envenenamento,Escola,Branca,Classe Média,Desconhecido
36,40.82,1.76,42.38,Masculino,Verde,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido
2052,46.28,1.65,61.3,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
1794,16.45,1.61,43.99,Masculino,Azul,Preto,Esfaqueamento,Casa,Branca,Classe Alta,ElBigodon Camacho
962,55.21,1.79,37.84,Feminino,Azul,Preto,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
1593,11.65,1.59,51.61,Masculino,Castanho,Preto,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido
990,24.97,1.78,77.27,Feminino,Preto,Preto,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
2090,28.33,1.88,81.05,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
232,13.54,1.81,51.69,Masculino,Azul,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
738,49.66,1.54,54.0,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
742,31.73,1.72,71.96,Masculino,Preto,Loiro,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
348,47.52,1.84,58.51,Masculino,Verde,Loiro,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
1432,39.92,1.47,60.97,Feminino,Azul,Ruivo,Contusão,Casa,Amarela,Classe Baixa,Desconhecido
1511,35.59,1.59,87.2,Feminino,Azul,Preto,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
1897,23.63,1.63,34.7,Feminino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
145,10.65,1.73,41.11,Feminino,Preto,Castanho,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
105,51.58,1.74,63.23,Masculino,Azul,Castanho,Envenenamento,Escola,Negra,Classe Média,Desconhecido
350,33.16,1.68,59.95,Masculino,Castanho,Loiro,Contusão,Escola,Amarela,Classe Alta,Desconhecido
739,55.34,1.86,32.48,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
223,23.12,1.79,32.48,Feminino,Azul,Loiro,Contusão,Casa,Parda,Classe Alta,Desconhecido
70,44.01,1.86,44.79,Feminino,Azul,Castanho,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
1108,19.82,1.63,86.55,Masculino,Azul,Preto,Contusão,Rua,Branca,Classe Alta,Desconhecido
1579,40.16,1.64,70.78,Feminino,Verde,Preto,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1609,11.97,1.81,60.65,Masculino,Castanho,Ruivo,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
801,18.86,1.86,32.91,Feminino,Castanho,Castanho,Contusão,Rua,Branca,Classe Média,Desconhecido
1685,47.98,1.83,80.22,Feminino,Castanho,Loiro,Contusão,Escola,Amarela,Classe Alta,Desconhecido
1024,39.27,1.86,41.58,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
1703,14.59,1.43,41.86,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
966,37.15,1.78,51.1,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
1762,18.35,1.45,41.75,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
2019,36.88,1.65,81.18,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1803,11.76,1.48,43.5,Masculino,Castanho,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
2011,33.19,1.81,42.21,Feminino,Azul,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
858,35.87,1.81,40.99,Masculino,Azul,Loiro,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
1545,30.05,1.47,74.99,Feminino,Azul,Loiro,Envenenamento,Rua,Amarela,Classe Média,Desconhecido
617,48.79,1.75,47.19,Masculino,Verde,Preto,Envenenamento,Rua,Amarela,Classe Média,Desconhecido
1482,35.1,1.85,56.1,Masculino,Azul,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
90,52.88,1.86,37.65,Feminino,Preto,Ruivo,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
1944,38.79,1.58,59.46,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
302,14.51,1.54,31.26,Feminino,Verde,Preto,Contusão,Escola,Amarela,Classe Alta,Desconhecido
2001,40.06,1.77,59.0,Masculino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2139,27.19,1.5,66.37,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
430,50.2,1.43,82.17,Feminino,Preto,Loiro,Contusão,Casa,Parda,Classe Alta,Desconhecido
1983,33.65,1.7,59.33,Feminino,Castanho,Preto,Contusão,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1636,46.88,1.55,53.26,Masculino,Castanho,Preto,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
452,38.16,1.85,57.68,Masculino,Preto,Preto,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
587,53.01,1.44,81.48,Masculino,Preto,Loiro,Contusão,Casa,Parda,Classe Média,Desconhecido
2077,34.74,1.73,47.97,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
205,40.3,1.66,35.72,Masculino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
1059,56.87,1.58,52.74,Feminino,Azul,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido
511,14.68,1.74,39.27,Masculino,Castanho,Castanho,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido
580,25.34,1.75,30.25,Feminino,Verde,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
1358,28.03,1.61,70.64,Feminino,Castanho,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
287,23.03,1.43,74.42,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido
1018,47.66,1.82,32.41,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
182,29.48,1.6,34.8,Masculino,Verde,Ruivo,Contusão,Rua,Parda,Classe Média,Desconhecido
521,26.63,1.7,52.73,Feminino,Castanho,Loiro,Contusão,Rua,Parda,Classe Baixa,Desconhecido
1848,12.68,1.58,39.5,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
2006,35.34,1.8,62.13,Masculino,Preto,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2020,18.7,1.59,30.12,Feminino,Castanho,Ruivo,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1425,37.47,1.62,36.57,Feminino,Azul,Preto,Envenenamento,Escola,Amarela,Classe Baixa,Desconhecido
1130,52.37,1.6,55.81,Feminino,Azul,Castanho,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
1478,10.82,1.87,80.7,Feminino,Azul,Preto,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido
1209,12.68,1.66,51.67,Feminino,Preto,Castanho,Contusão,Escola,Branca,Classe Alta,Desconhecido
771,36.51,1.53,67.99,Feminino,Preto,Loiro,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido
1302,33.29,1.42,46.35,Feminino,Castanho,Ruivo,Estrangulamento,Trabalho,Parda,Classe Baixa,Desconhecido
196,53.91,1.67,83.7,Masculino,Preto,Loiro,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido
440,47.74,1.76,72.5,Masculino,Castanho,Loiro,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido
651,20.57,1.68,32.77,Feminino,Azul,Preto,Estrangulamento,Trabalho,Parda,Classe Baixa,Desconhecido
852,32.28,1.6,30.19,Masculino,Verde,Ruivo,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
944,46.39,1.84,83.27,Feminino,Preto,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
1458,47.28,1.73,39.66,Masculino,Azul,Preto,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
1303,25.18,1.45,31.27,Masculino,Verde,Ruivo,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
2016,36.45,1.67,62.78,Masculino,Castanho,Castanho,Estrangulamento,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva
932,46.73,1.72,82.97,Masculino,Verde,Preto,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
51,10.53,1.81,50.73,Feminino,Preto,Loiro,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
1580,38.66,1.73,47.24,Feminino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
1164,24.51,1.66,40.97,Feminino,Azul,Loiro,Contusão,Escola,Amarela,Classe Média,Desconhecido
1961,41.79,1.68,41.44,Masculino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1110,16.15,1.45,65.47,Feminino,Azul,Ruivo,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
610,31.91,1.54,73.94,Masculino,Azul,Preto,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
1595,50.87,1.87,73.3,Feminino,Verde,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
795,57.18,1.77,46.74,Feminino,Verde,Loiro,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
1173,29.32,1.77,49.95,Feminino,Preto,Loiro,Envenenamento,Escola,Negra,Classe Alta,Desconhecido
988,54.63,1.43,56.83,Feminino,Castanho,Preto,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido
1878,17.49,1.46,64.8,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
2241,24.1,1.77,74.28,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1560,59.77,1.69,74.72,Masculino,Verde,Preto,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
734,11.22,1.78,35.95,Feminino,Castanho,Castanho,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
1684,16.27,1.66,68.45,Masculino,Preto,Ruivo,Contusão,Escola,Branca,Classe Baixa,Desconhecido
797,33.19,1.78,46.72,Masculino,Azul,Ruivo,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
415,34.91,1.41,71.2,Feminino,Azul,Preto,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
480,29.35,1.75,66.6,Masculino,Castanho,Loiro,Envenenamento,Escola,Amarela,Classe Baixa,Desconhecido
1591,39.09,1.8,42.05,Feminino,Verde,Ruivo,Contusão,Escola,Parda,Classe Média,Desconhecido
1761,19.92,1.5,39.57,Masculino,Castanho,Loiro,Esfaqueamento,Escola,Branca,Classe Média,ElBigodon Camacho
1543,39.84,1.42,47.05,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
218,38.38,1.87,58.64,Feminino,Preto,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
543,15.08,1.4,89.51,Masculino,Preto,Castanho,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
1467,47.56,1.69,67.9,Feminino,Preto,Castanho,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1755,22.12,1.56,36.2,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
379,46.41,1.63,76.05,Feminino,Preto,Loiro,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido
1238,49.38,1.88,53.96,Masculino,Castanho,Castanho,Envenenamento,Escola,Branca,Classe Média,Desconhecido
1864,12.78,1.53,39.17,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1814,19.24,1.58,37.76,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
38,40.47,1.62,58.3,Feminino,Castanho,Preto,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
894,15.8,1.46,88.11,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
343,56.18,1.61,76.43,Feminino,Preto,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
564,47.8,1.64,43.65,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
876,48.53,1.62,69.7,Masculino,Verde,Loiro,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1003,45.6,1.78,42.93,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
1001,32.9,1.81,62.72,Feminino,Preto,Loiro,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
788,57.3,1.74,88.88,Masculino,Preto,Loiro,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido
358,52.38,1.54,52.29,Feminino,Preto,Ruivo,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
1973,46.33,1.62,61.2,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1747,14.37,1.46,36.03,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
1436,36.76,1.55,41.37,Masculino,Castanho,Castanho,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
804,26.41,1.84,84.65,Feminino,Preto,Castanho,Estrangulamento,Casa,Branca,Classe Média,Desconhecido
976,23.59,1.5,86.83,Feminino,Azul,Ruivo,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
1336,33.28,1.82,58.69,Masculino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
339,40.08,1.55,32.24,Feminino,Castanho,Castanho,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
593,30.98,1.56,35.48,Feminino,Preto,Loiro,Contusão,Rua,Branca,Classe Alta,Desconhecido
1328,45.21,1.78,71.06,Masculino,Preto,Ruivo,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
539,11.99,1.78,55.31,Feminino,Azul,Loiro,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1617,55.45,1.7,68.43,Feminino,Castanho,Loiro,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
1756,11.4,1.57,35.33,Feminino,Azul,Castanho,Envenenamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1190,32.69,1.42,66.08,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
1359,23.73,1.69,34.2,Feminino,Preto,Ruivo,Contusão,Trabalho,Branca,Classe Alta,Desconhecido
1473,44.45,1.5,56.93,Feminino,Castanho,Castanho,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
1528,33.71,1.74,73.35,Masculino,Preto,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido
1323,49.04,1.89,67.64,Masculino,Azul,Preto,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
1507,38.02,1.61,59.82,Feminino,Castanho,Preto,Contusão,Escola,Parda,Classe Baixa,Desconhecido
221,47.43,1.48,76.46,Feminino,Preto,Preto,Contusão,Escola,Amarela,Classe Alta,Desconhecido
1923,42.32,1.7,51.53,Masculino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
189,43.72,1.48,52.06,Feminino,Verde,Preto,Envenenamento,Rua,Branca,Classe Média,Desconhecido
697,20.41,1.64,37.65,Feminino,Castanho,Castanho,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
725,56.31,1.53,69.82,Masculino,Castanho,Castanho,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
1392,22.94,1.8,37.66,Feminino,Verde,Loiro,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido
2087,24.58,1.8,48.53,Feminino,Verde,Castanho,Estrangulamento,Escola,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1442,14.39,1.54,56.47,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
531,26.41,1.83,64.21,Feminino,Azul,Ruivo,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
949,53.29,1.88,68.03,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
1027,59.8,1.83,89.26,Masculino,Preto,Castanho,Contusão,Trabalho,Branca,Classe Alta,Desconhecido
200,10.76,1.72,75.36,Masculino,Preto,Preto,Contusão,Rua,Branca,Classe Média,Desconhecido
1300,30.54,1.61,66.53,Masculino,Preto,Castanho,Contusão,Casa,Negra,Classe Média,Desconhecido
1980,30.45,1.63,55.27,Masculino,Castanho,Ruivo,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
678,55.55,1.53,69.99,Feminino,Preto,Loiro,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
1168,24.87,1.83,66.78,Feminino,Verde,Preto,Contusão,Trabalho,Branca,Classe Alta,Desconhecido
1206,10.15,1.89,85.45,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
311,54.32,1.61,88.33,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido
492,41.75,1.8,40.92,Feminino,Castanho,Preto,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
2172,25.56,1.7,76.58,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
153,38.83,1.89,55.39,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido
1117,47.59,1.4,43.46,Masculino,Azul,Preto,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
1249,46.4,1.87,69.58,Masculino,Preto,Castanho,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
2128,22.05,1.76,65.92,Masculino,Preto,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
239,41.62,1.75,61.05,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
1143,34.93,1.51,88.13,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
2205,32.25,1.73,81.44,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1397,41.03,1.76,89.66,Masculino,Verde,Loiro,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
802,37.29,1.48,77.61,Feminino,Preto,Preto,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
1266,54.77,1.5,75.51,Masculino,Verde,Castanho,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
5,56.56,1.52,66.22,Masculino,Verde,Ruivo,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
1631,47.93,1.45,45.78,Feminino,Azul,Castanho,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
2200,26.9,1.88,85.69,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1408,28.81,1.85,69.16,Feminino,Preto,Castanho,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
1933,40.87,1.7,65.48,Masculino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
