,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
1131,335,25.24,1.8,74.09,Masculino,Preto,Ruivo,Contusão,Rua,Negra,Classe Média,ElBigodon Camacho
1132,1673,43.77,1.53,84.08,Feminino,Verde,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1133,1679,48.41,1.85,82.57,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1134,695,59.52,1.58,86.9,Masculino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1135,444,47.12,1.86,82.54,Masculino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1136,935,21.19,1.89,39.67,Masculino,Azul,Preto,Envenenamento,Escola,Amarela,Classe Alta,ElBigodon Camacho
1137,602,46.78,1.67,72.73,Feminino,Castanho,Loiro,Contusão,Escola,Parda,Classe Alta,Coringon de le pinheirinho Silva
1138,149,35.0,1.8,86.09,Feminino,Verde,Preto,Envenenamento,Trabalho,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1139,166,44.47,1.64,45.19,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1140,396,56.79,1.55,68.51,Feminino,Verde,Castanho,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1141,1489,37.43,1.69,65.06,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1142,1089,51.83,1.61,79.59,Feminino,Verde,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1143,1367,34.98,1.47,40.49,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1144,75,21.05,1.52,86.95,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1145,563,46.73,1.62,43.93,Feminino,Preto,Castanho,Esfaqueamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1146,229,12.04,1.86,84.69,Masculino,Azul,Loiro,Estrangulamento,Rua,Negra,Classe Baixa,ElBigodon Camacho
1147,442,50.85,1.73,52.76,Feminino,Preto,Loiro,Envenenamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1148,41,37.7,1.77,68.54,Feminino,Azul,Ruivo,Estrangulamento,Rua,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1149,1588,37.86,1.77,55.19,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1150,690,24.15,1.51,40.26,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Negra,Classe Baixa,ElBigodon Camacho
1151,293,36.66,1.47,88.23,Masculino,Preto,Loiro,Envenenamento,Rua,Parda,Classe Alta,ElBigodon Camacho
1152,311,12.37,1.47,77.69,Masculino,Castanho,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Baixa,ElBigodon Camacho
1153,451,20.19,1.67,67.63,Masculino,Verde,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
1154,406,34.26,1.51,68.3,Masculino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1155,1699,23.77,1.52,74.08,Masculino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1156,1083,18.9,1.49,71.83,Masculino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1157,1001,28.21,1.5,79.53,Masculino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
1158,596,18.87,1.56,51.41,Masculino,Azul,Ruivo,Estrangulamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
1159,788,10.24,1.89,71.23,Masculino,Azul,Castanho,Envenenamento,Trabalho,Negra,Classe Média,ElBigodon Camacho
1160,207,47.53,1.59,31.94,Masculino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1161,855,48.74,1.61,83.81,Masculino,Verde,Ruivo,Contusão,Trabalho,Branca,Classe Média,ElBigodon Camacho
1162,1356,50.11,1.47,37.53,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
1163,952,42.41,1.67,53.96,Feminino,Azul,Loiro,Envenenamento,Rua,Amarela,Classe Baixa,ElBigodon Camacho
1164,398,36.62,1.45,51.43,Masculino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1165,706,16.84,1.43,76.69,Masculino,Azul,Preto,Envenenamento,Rua,Parda,Classe Baixa,ElBigodon Camacho
1166,157,22.94,1.77,71.46,Feminino,Castanho,Ruivo,Envenenamento,Trabalho,Branca,Classe Média,Coringon de le pinheirinho Silva
1167,1804,34.46,1.83,82.44,Feminino,Verde,Preto,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1168,915,39.39,1.84,74.26,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Amarela,Classe Média,ElBigodon Camacho
1169,1469,42.96,1.59,65.23,Feminino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1170,494,35.12,1.7,68.08,Masculino,Castanho,Loiro,Contusão,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1171,1524,36.01,1.51,54.78,Masculino,Verde,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1172,1206,17.19,1.89,36.92,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho
1173,807,22.41,1.75,38.09,Masculino,Azul,Ruivo,Contusão,Trabalho,Amarela,Classe Média,ElBigodon Camacho
1174,168,35.6,1.63,34.42,Masculino,Castanho,Loiro,Estrangulamento,Escola,Branca,Classe Baixa,ElBigodon Camacho
1175,216,35.95,1.82,40.14,Feminino,Castanho,Preto,Contusão,Rua,Branca,Classe Baixa,Coringon de le pinheirinho Silva
1176,1466,18.65,1.63,60.16,Masculino,Castanho,Preto,Envenenamento,Rua,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1177,262,37.5,1.73,38.42,Masculino,Azul,Castanho,Estrangulamento,Rua,Branca,Classe Alta,ElBigodon Camacho
1178,513,10.44,1.8,73.24,Masculino,Preto,Ruivo,Envenenamento,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1179,45,27.54,1.57,85.96,Masculino,Azul,Preto,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1180,260,35.34,1.62,89.78,Feminino,Azul,Preto,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
1181,328,52.47,1.5,61.27,Masculino,Verde,Loiro,Esfaqueamento,Trabalho,Negra,Classe Alta,ElBigodon Camacho
1182,594,19.69,1.6,81.23,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1183,672,42.98,1.82,50.22,Feminino,Preto,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1184,379,35.72,1.66,86.13,Masculino,Verde,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1185,78,17.47,1.83,33.75,Masculino,Castanho,Preto,Estrangulamento,Rua,Amarela,Classe Baixa,ElBigodon Camacho
1186,1510,34.7,1.64,57.67,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1187,1444,50.51,1.73,81.02,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1188,694,13.78,1.86,37.74,Masculino,Azul,Castanho,Contusão,Casa,Parda,Classe Alta,ElBigodon Camacho
1189,1169,19.06,1.9,76.9,Feminino,Preto,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1190,1525,46.97,1.71,53.78,Masculino,Castanho,Preto,Contusão,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
1191,986,15.71,1.41,70.45,Feminino,Preto,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
1192,346,36.25,1.86,39.54,Masculino,Verde,Loiro,Contusão,Escola,Parda,Classe Alta,ElBigodon Camacho
1193,1196,22.0,1.62,34.49,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1194,518,54.22,1.82,32.84,Masculino,Castanho,Loiro,Estrangulamento,Escola,Amarela,Classe Baixa,ElBigodon Camacho
1195,1790,28.07,1.82,83.9,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1196,1632,19.2,1.71,77.07,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1197,183,44.1,1.53,37.86,Feminino,Preto,Loiro,Estrangulamento,Rua,Negra,Classe Baixa,ElBigodon Camacho
1198,1802,25.65,1.76,75.33,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1199,333,11.37,1.87,62.92,Masculino,Verde,Ruivo,Contusão,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
1200,1360,16.67,1.44,34.89,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1201,948,31.53,1.41,32.35,Feminino,Azul,Loiro,Contusão,Escola,Parda,Classe Alta,ElBigodon Camacho
1202,11,18.2,1.69,87.04,Masculino,Azul,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1203,1230,21.12,1.49,42.87,Masculino,Castanho,Loiro,Estrangulamento,Rua,Parda,Classe Média,ElBigodon Camacho
1204,1066,52.96,1.58,44.66,Feminino,Verde,Preto,Envenenamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
1205,218,30.55,1.49,36.06,Masculino,Preto,Preto,Esfaqueamento,Escola,Branca,Classe Baixa,ElBigodon Camacho
1206,422,21.92,1.9,61.62,Masculino,Verde,Preto,Estrangulamento,Rua,Negra,Classe Média,ElBigodon Camacho
1207,1462,58.85,1.68,58.27,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1208,1216,22.02,1.5,44.84,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1209,1724,28.15,1.79,74.67,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1210,36,29.94,1.63,61.64,Feminino,Verde,Ruivo,Envenenamento,Trabalho,Amarela,Classe Média,Roberto Chimarildo Tomáz
1211,842,52.53,1.56,55.24,Masculino,Azul,Ruivo,Contusão,Trabalho,Parda,Classe Baixa,ElBigodon Camacho
1212,888,26.62,1.61,68.18,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Branca,Classe Alta,Roberto Chimarildo Tomáz
1213,1472,37.07,1.58,56.99,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1214,339,40.01,1.84,32.03,Masculino,Verde,Ruivo,Estrangulamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1215,1516,35.61,1.84,53.55,Feminino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1216,1130,29.93,1.85,59.86,Masculino,Azul,Loiro,Contusão,Rua,Amarela,Classe Baixa,ElBigodon Camacho
1217,476,33.64,1.44,66.88,Masculino,Azul,Preto,Esfaqueamento,Escola,Negra,Classe Baixa,ElBigodon Camacho
1218,1770,38.23,1.45,73.85,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
1219,230,12.3,1.73,67.14,Masculino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1220,185,22.85,1.41,74.01,Masculino,Verde,Ruivo,Esfaqueamento,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
1221,1129,37.79,1.57,84.31,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1222,175,21.16,1.79,72.84,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Parda,Classe Alta,Coringon de le pinheirinho Silva
1223,237,41.19,1.52,52.21,Feminino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1224,1251,13.85,1.51,36.57,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
1225,1665,19.99,1.46,78.52,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1226,7,20.49,1.53,77.78,Masculino,Preto,Loiro,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1227,771,31.28,1.59,45.0,Masculino,Verde,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1228,1767,27.86,1.83,84.2,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1229,25,52.97,1.77,32.67,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1230,345,43.83,1.87,62.16,Masculino,Verde,Castanho,Esfaqueamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
1231,114,29.58,1.58,50.61,Masculino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1232,455,59.9,1.49,59.69,Feminino,Castanho,Ruivo,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1233,792,11.2,1.51,30.16,Feminino,Castanho,Loiro,Contusão,Rua,Negra,Classe Alta,ElBigodon Camacho
1234,1345,32.25,1.53,36.78,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1235,108,32.0,1.85,85.88,Feminino,Azul,Loiro,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
1236,956,15.91,1.66,89.28,Feminino,Verde,Ruivo,Envenenamento,Escola,Amarela,Classe Média,Roberto Chimarildo Tomáz
1237,1364,16.09,1.51,40.83,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1238,766,41.91,1.74,74.8,Masculino,Verde,Loiro,Envenenamento,Escola,Parda,Classe Alta,Coringon de le pinheirinho Silva
1239,1707,21.82,1.81,74.56,Feminino,Verde,Preto,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1240,1625,32.64,1.73,75.36,Feminino,Verde,Ruivo,Estrangulamento,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
1241,1678,32.25,1.76,74.88,Feminino,Verde,Preto,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1242,177,33.56,1.46,56.39,Masculino,Azul,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1243,940,37.01,1.85,69.46,Feminino,Azul,Preto,Contusão,Rua,Negra,Classe Baixa,ElBigodon Camacho
1244,755,23.7,1.42,84.31,Masculino,Azul,Ruivo,Envenenamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1245,874,18.35,1.83,31.96,Feminino,Preto,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,ElBigodon Camacho
1246,69,39.17,1.74,54.4,Masculino,Preto,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva
1247,1405,42.34,1.67,63.81,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1248,101,20.74,1.85,42.48,Masculino,Preto,Castanho,Envenenamento,Escola,Negra,Classe Alta,ElBigodon Camacho
1249,1684,30.73,1.82,85.35,Masculino,Preto,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1250,861,24.69,1.58,82.07,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1251,1107,51.32,1.72,88.55,Feminino,Preto,Ruivo,Contusão,Escola,Amarela,Classe Média,Roberto Chimarildo Tomáz
1252,1266,39.15,1.54,39.14,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1253,637,25.06,1.51,87.25,Feminino,Verde,Castanho,Contusão,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1254,1662,12.9,1.86,65.31,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1255,1585,35.11,1.53,62.44,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1256,1386,43.26,1.45,58.14,Masculino,Castanho,Preto,Contusão,Escola,Amarela,Classe Média,Coringon de le pinheirinho Silva
1257,1739,23.55,1.88,75.0,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1258,300,38.37,1.58,46.87,Feminino,Azul,Loiro,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
1259,307,35.58,1.85,84.92,Masculino,Azul,Loiro,Esfaqueamento,Casa,Negra,Classe Média,ElBigodon Camacho
1260,238,24.22,1.45,45.7,Feminino,Castanho,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Roberto Chimarildo Tomáz
1261,519,57.98,1.51,74.87,Feminino,Azul,Castanho,Envenenamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1262,448,23.79,1.62,85.95,Feminino,Azul,Castanho,Envenenamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1263,607,35.16,1.46,61.92,Masculino,Verde,Castanho,Contusão,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1264,30,16.25,1.71,87.63,Feminino,Preto,Preto,Envenenamento,Escola,Branca,Classe Média,Coringon de le pinheirinho Silva
1265,299,49.77,1.57,67.38,Masculino,Azul,Loiro,Contusão,Casa,Amarela,Classe Alta,ElBigodon Camacho
1266,774,56.15,1.87,66.28,Feminino,Azul,Ruivo,Contusão,Escola,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1267,542,26.14,1.44,75.39,Feminino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
1268,720,38.95,1.77,44.58,Feminino,Verde,Loiro,Envenenamento,Trabalho,Amarela,Classe Média,Coringon de le pinheirinho Silva
1269,1094,49.31,1.76,79.69,Masculino,Preto,Ruivo,Envenenamento,Rua,Amarela,Classe Baixa,ElBigodon Camacho
1270,1361,13.23,1.54,54.53,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1271,942,18.08,1.49,68.26,Masculino,Castanho,Castanho,Envenenamento,Casa,Amarela,Classe Alta,Coringon de le pinheirinho Silva
1272,1727,54.47,1.45,84.64,Feminino,Verde,Ruivo,Envenenamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1273,1621,23.49,1.83,30.04,Masculino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1274,1236,14.23,1.53,41.01,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1275,222,37.71,1.55,47.08,Feminino,Verde,Loiro,Envenenamento,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1276,803,34.47,1.85,34.53,Masculino,Verde,Castanho,Contusão,Rua,Amarela,Classe Baixa,ElBigodon Camacho
1277,615,18.88,1.7,65.11,Feminino,Verde,Ruivo,Contusão,Rua,Branca,Classe Média,Roberto Chimarildo Tomáz
1278,251,14.21,1.54,48.64,Masculino,Azul,Ruivo,Esfaqueamento,Casa,Negra,Classe Média,ElBigodon Camacho
1279,410,42.02,1.88,33.25,Masculino,Verde,Loiro,Contusão,Rua,Parda,Classe Média,ElBigodon Camacho
1280,881,35.46,1.48,69.8,Masculino,Preto,Ruivo,Estrangulamento,Trabalho,Negra,Classe Média,Roberto Chimarildo Tomáz
1281,136,47.02,1.87,48.98,Feminino,Castanho,Castanho,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
1282,1688,26.94,1.73,79.39,Feminino,Preto,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1283,1540,31.29,1.77,56.8,Masculino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1284,490,21.35,1.47,44.88,Masculino,Castanho,Castanho,Contusão,Rua,Negra,Classe Média,ElBigodon Camacho
1285,1715,27.92,1.77,81.85,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1286,696,32.89,1.41,44.44,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Negra,Classe Média,Coringon de le pinheirinho Silva
1287,471,43.02,1.61,37.62,Feminino,Castanho,Castanho,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1288,1733,45.38,1.78,84.11,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1289,208,39.68,1.54,34.93,Feminino,Verde,Preto,Contusão,Trabalho,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1290,761,30.95,1.63,72.1,Masculino,Preto,Castanho,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1291,67,33.96,1.8,34.08,Feminino,Castanho,Preto,Esfaqueamento,Rua,Negra,Classe Alta,Coringon de le pinheirinho Silva
1292,1722,28.95,1.89,80.23,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1293,698,54.46,1.48,69.57,Masculino,Verde,Loiro,Envenenamento,Trabalho,Branca,Classe Alta,ElBigodon Camacho
1294,43,40.52,1.45,50.51,Feminino,Verde,Preto,Estrangulamento,Rua,Negra,Classe Média,Roberto Chimarildo Tomáz
1295,932,11.47,1.69,71.07,Masculino,Preto,Castanho,Esfaqueamento,Rua,Amarela,Classe Alta,ElBigodon Camacho
1296,1433,40.52,1.62,58.72,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1297,573,10.65,1.51,36.92,Masculino,Castanho,Ruivo,Contusão,Rua,Branca,Classe Alta,ElBigodon Camacho
1298,1200,21.53,1.57,33.73,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1299,51,34.9,1.62,77.8,Feminino,Preto,Castanho,Envenenamento,Escola,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1300,1148,17.59,1.69,59.62,Feminino,Verde,Preto,Estrangulamento,Escola,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1301,1081,35.81,1.67,85.99,Feminino,Azul,Loiro,Contusão,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1302,1439,44.98,1.53,62.59,Masculino,Castanho,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1303,1067,43.66,1.49,39.15,Masculino,Preto,Ruivo,Estrangulamento,Escola,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1304,364,43.57,1.51,46.22,Feminino,Castanho,Loiro,Estrangulamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
1305,384,49.54,1.78,48.21,Masculino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1306,1695,51.57,1.6,73.25,Feminino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1307,571,49.26,1.53,74.85,Masculino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1308,797,45.32,1.81,47.72,Feminino,Verde,Castanho,Contusão,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
1309,35,44.65,1.84,61.21,Feminino,Verde,Castanho,Estrangulamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1310,414,57.59,1.66,76.66,Masculino,Verde,Castanho,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1311,1288,23.39,1.49,39.11,Masculino,Azul,Preto,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1312,271,43.33,1.71,54.72,Masculino,Preto,Loiro,Contusão,Rua,Negra,Classe Média,ElBigodon Camacho
1313,700,53.92,1.65,65.56,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Amarela,Classe Baixa,Roberto Chimarildo Tomáz
1314,1623,21.64,1.83,78.64,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
1315,1636,29.05,1.78,86.18,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1316,326,45.42,1.6,32.2,Masculino,Preto,Loiro,Envenenamento,Trabalho,Branca,Classe Alta,ElBigodon Camacho
1317,1180,48.58,1.58,44.96,Feminino,Verde,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Baixa,ElBigodon Camacho
1318,81,44.3,1.52,49.35,Feminino,Verde,Loiro,Estrangulamento,Rua,Amarela,Classe Média,ElBigodon Camacho
1319,402,12.27,1.86,70.51,Feminino,Preto,Castanho,Esfaqueamento,Trabalho,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1320,16,32.33,1.77,62.53,Feminino,Verde,Preto,Contusão,Rua,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1321,867,13.16,1.81,44.1,Masculino,Verde,Ruivo,Contusão,Escola,Parda,Classe Alta,Roberto Chimarildo Tomáz
1322,1776,26.54,1.8,75.47,Feminino,Verde,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1323,1179,19.61,1.75,79.53,Masculino,Azul,Loiro,Envenenamento,Escola,Negra,Classe Baixa,ElBigodon Camacho
